-1.000000,4.000000,2.000000,4.000000,2.000000,5.000000,9.000000,2.000000,0.000000,0.000000,0.000000
-1.000000,4.000000,2.000000,4.000000,2.000000,5.000000,9.000000,2.000000,0.000000,0.000000,0.000000
-1.000000,4.000000,2.000000,4.000000,2.000000,5.000000,9.000000,2.000000,0.000000,0.000000,0.000000
0.000000,4.000000,1.000000,4.000000,2.000000,4.000000,9.000000,2.000000,-1.000000,0.000000,0.000000
0.000000,4.000000,1.000000,4.000000,2.000000,4.000000,9.000000,2.000000,-1.000000,0.000000,0.000000
0.000000,4.000000,1.000000,4.000000,2.000000,4.000000,9.000000,2.000000,-1.000000,0.000000,0.000000
1.000000,4.000000,1.000000,5.000000,2.000000,5.000000,9.000000,2.000000,-2.000000,0.000000,0.000000
1.000000,4.000000,1.000000,5.000000,2.000000,5.000000,9.000000,2.000000,-2.000000,0.000000,0.000000
1.000000,4.000000,1.000000,5.000000,2.000000,5.000000,9.000000,2.000000,-2.000000,0.000000,0.000000
1.000000,5.000000,0.000000,5.000000,2.000000,5.000000,9.000000,2.000000,-3.000000,0.000000,0.000000
1.000000,5.000000,0.000000,5.000000,2.000000,5.000000,9.000000,2.000000,-3.000000,0.000000,0.000000
1.000000,5.000000,0.000000,5.000000,2.000000,5.000000,9.000000,2.000000,-3.000000,0.000000,0.000000
0.000000,5.000000,0.000000,6.000000,2.000000,5.000000,9.000000,2.000000,-4.000000,0.000000,3.000000
0.000000,5.000000,0.000000,6.000000,2.000000,5.000000,9.000000,2.000000,-4.000000,0.000000,3.000000
0.000000,5.000000,0.000000,6.000000,2.000000,5.000000,9.000000,2.000000,-4.000000,0.000000,3.000000
1.000000,4.000000,2.000000,6.000000,2.000000,5.000000,10.000000,2.000000,5.000000,0.000000,3.000000
1.000000,4.000000,2.000000,6.000000,2.000000,5.000000,10.000000,2.000000,5.000000,0.000000,3.000000
1.000000,4.000000,2.000000,6.000000,2.000000,5.000000,10.000000,2.000000,5.000000,0.000000,3.000000
1.000000,4.000000,4.000000,6.000000,2.000000,5.000000,11.000000,3.000000,14.000000,0.000000,3.000000
1.000000,4.000000,4.000000,6.000000,2.000000,5.000000,11.000000,3.000000,14.000000,0.000000,3.000000
1.000000,4.000000,4.000000,6.000000,2.000000,5.000000,11.000000,3.000000,14.000000,0.000000,3.000000
3.000000,4.000000,6.000000,6.000000,2.000000,7.000000,12.000000,4.000000,23.000000,0.000000,2.000000
3.000000,4.000000,6.000000,6.000000,2.000000,7.000000,12.000000,4.000000,23.000000,0.000000,2.000000
3.000000,4.000000,6.000000,6.000000,2.000000,7.000000,12.000000,4.000000,23.000000,0.000000,2.000000
4.000000,3.000000,7.000000,5.000000,2.000000,7.000000,12.000000,2.000000,32.000000,0.000000,2.000000
4.000000,3.000000,7.000000,5.000000,2.000000,7.000000,12.000000,2.000000,32.000000,0.000000,2.000000
4.000000,3.000000,7.000000,5.000000,2.000000,7.000000,12.000000,2.000000,32.000000,0.000000,2.000000
5.000000,2.000000,7.000000,5.000000,2.000000,7.000000,11.000000,1.000000,41.000000,0.000000,3.000000
5.000000,2.000000,7.000000,5.000000,2.000000,7.000000,11.000000,1.000000,41.000000,0.000000,3.000000
5.000000,2.000000,7.000000,5.000000,2.000000,7.000000,11.000000,1.000000,41.000000,0.000000,3.000000
5.000000,2.000000,8.000000,6.000000,2.000000,7.000000,10.000000,2.000000,50.000000,0.000000,3.000000
5.000000,2.000000,8.000000,6.000000,2.000000,7.000000,10.000000,2.000000,50.000000,0.000000,3.000000
5.000000,2.000000,8.000000,6.000000,2.000000,7.000000,10.000000,2.000000,50.000000,0.000000,3.000000
6.000000,3.000000,8.000000,6.000000,2.000000,9.000000,9.000000,2.000000,59.000000,0.000000,3.000000
6.000000,3.000000,8.000000,6.000000,2.000000,9.000000,9.000000,2.000000,59.000000,0.000000,3.000000
6.000000,3.000000,8.000000,6.000000,2.000000,9.000000,9.000000,2.000000,59.000000,0.000000,3.000000
6.000000,3.000000,8.000000,6.000000,2.000000,9.000000,8.000000,3.000000,68.000000,0.000000,2.000000
6.000000,3.000000,8.000000,6.000000,2.000000,9.000000,8.000000,3.000000,68.000000,0.000000,2.000000
6.000000,3.000000,8.000000,6.000000,2.000000,9.000000,8.000000,3.000000,68.000000,0.000000,2.000000
6.000000,1.000000,7.000000,5.000000,2.000000,7.000000,7.000000,2.000000,77.000000,0.000000,2.000000
6.000000,1.000000,7.000000,5.000000,2.000000,7.000000,7.000000,2.000000,77.000000,0.000000,2.000000
6.000000,1.000000,7.000000,5.000000,2.000000,7.000000,7.000000,2.000000,77.000000,0.000000,2.000000
5.000000,0.000000,6.000000,4.000000,2.000000,5.000000,6.000000,1.000000,86.000000,0.000000,2.000000
5.000000,0.000000,6.000000,4.000000,2.000000,5.000000,6.000000,1.000000,86.000000,0.000000,2.000000
5.000000,0.000000,6.000000,4.000000,2.000000,5.000000,6.000000,1.000000,86.000000,0.000000,2.000000
6.000000,-1.000000,5.000000,3.000000,2.000000,7.000000,5.000000,2.000000,95.000000,0.000000,2.000000
6.000000,-1.000000,5.000000,3.000000,2.000000,7.000000,5.000000,2.000000,95.000000,0.000000,2.000000
6.000000,-1.000000,5.000000,3.000000,2.000000,7.000000,5.000000,2.000000,95.000000,0.000000,2.000000
6.000000,-1.000000,4.000000,2.000000,2.000000,6.000000,4.000000,3.000000,104.000000,0.000000,1.000000
6.000000,-1.000000,4.000000,2.000000,2.000000,6.000000,4.000000,3.000000,104.000000,0.000000,1.000000
6.000000,-1.000000,4.000000,2.000000,2.000000,6.000000,4.000000,3.000000,104.000000,0.000000,1.000000
5.000000,0.000000,2.000000,2.000000,2.000000,4.000000,5.000000,2.000000,113.000000,0.000000,2.000000
5.000000,0.000000,2.000000,2.000000,2.000000,4.000000,5.000000,2.000000,113.000000,0.000000,2.000000
5.000000,0.000000,2.000000,2.000000,2.000000,4.000000,5.000000,2.000000,113.000000,0.000000,2.000000
4.000000,-1.000000,2.000000,0.000000,2.000000,2.000000,4.000000,2.000000,122.000000,0.000000,2.000000
4.000000,-1.000000,2.000000,0.000000,2.000000,2.000000,4.000000,2.000000,122.000000,0.000000,2.000000
4.000000,-1.000000,2.000000,0.000000,2.000000,2.000000,4.000000,2.000000,122.000000,0.000000,2.000000
3.000000,-2.000000,2.000000,-2.000000,2.000000,4.000000,3.000000,3.000000,131.000000,0.000000,0.000000
3.000000,-2.000000,2.000000,-2.000000,2.000000,4.000000,3.000000,3.000000,131.000000,0.000000,0.000000
3.000000,-2.000000,2.000000,-2.000000,2.000000,4.000000,3.000000,3.000000,131.000000,0.000000,0.000000
2.000000,-2.000000,1.000000,-2.000000,2.000000,3.000000,3.000000,3.000000,130.000000,0.000000,3.000000
2.000000,-2.000000,1.000000,-2.000000,2.000000,3.000000,3.000000,3.000000,130.000000,0.000000,3.000000
2.000000,-2.000000,1.000000,-2.000000,2.000000,3.000000,3.000000,3.000000,130.000000,0.000000,3.000000
3.000000,-3.000000,1.000000,-2.000000,2.000000,3.000000,2.000000,3.000000,139.000000,0.000000,3.000000
3.000000,-3.000000,1.000000,-2.000000,2.000000,3.000000,2.000000,3.000000,139.000000,0.000000,3.000000
3.000000,-3.000000,1.000000,-2.000000,2.000000,3.000000,2.000000,3.000000,139.000000,0.000000,3.000000
4.000000,-4.000000,2.000000,-1.000000,2.000000,3.000000,1.000000,4.000000,148.000000,0.000000,3.000000
4.000000,-4.000000,2.000000,-1.000000,2.000000,3.000000,1.000000,4.000000,148.000000,0.000000,3.000000
4.000000,-4.000000,2.000000,-1.000000,2.000000,3.000000,1.000000,4.000000,148.000000,0.000000,3.000000
5.000000,-4.000000,3.000000,0.000000,1.000000,3.000000,25.000000,3.000000,147.000000,2.000000,4.000000
5.000000,-4.000000,3.000000,0.000000,1.000000,3.000000,25.000000,3.000000,147.000000,2.000000,4.000000
5.000000,-4.000000,3.000000,0.000000,1.000000,3.000000,25.000000,3.000000,147.000000,2.000000,4.000000
5.000000,-4.000000,3.000000,1.000000,1.000000,4.000000,24.000000,2.000000,156.000000,2.000000,4.000000
5.000000,-4.000000,3.000000,1.000000,1.000000,4.000000,24.000000,2.000000,156.000000,2.000000,4.000000
5.000000,-4.000000,3.000000,1.000000,1.000000,4.000000,24.000000,2.000000,156.000000,2.000000,4.000000
5.000000,-3.000000,2.000000,2.000000,1.000000,4.000000,23.000000,2.000000,165.000000,2.000000,4.000000
5.000000,-3.000000,2.000000,2.000000,1.000000,4.000000,23.000000,2.000000,165.000000,2.000000,4.000000
5.000000,-3.000000,2.000000,2.000000,1.000000,4.000000,23.000000,2.000000,165.000000,2.000000,4.000000
5.000000,-3.000000,2.000000,3.000000,1.000000,5.000000,22.000000,2.000000,174.000000,2.000000,4.000000
5.000000,-3.000000,2.000000,3.000000,1.000000,5.000000,22.000000,2.000000,174.000000,2.000000,4.000000
5.000000,-3.000000,2.000000,3.000000,1.000000,5.000000,22.000000,2.000000,174.000000,2.000000,4.000000
4.000000,-2.000000,1.000000,4.000000,1.000000,5.000000,21.000000,2.000000,183.000000,2.000000,4.000000
4.000000,-2.000000,1.000000,4.000000,1.000000,5.000000,21.000000,2.000000,183.000000,2.000000,4.000000
4.000000,-2.000000,1.000000,4.000000,1.000000,5.000000,21.000000,2.000000,183.000000,2.000000,4.000000
4.000000,-1.000000,1.000000,5.000000,1.000000,5.000000,20.000000,2.000000,192.000000,2.000000,4.000000
4.000000,-1.000000,1.000000,5.000000,1.000000,5.000000,20.000000,2.000000,192.000000,2.000000,4.000000
4.000000,-1.000000,1.000000,5.000000,1.000000,5.000000,20.000000,2.000000,192.000000,2.000000,4.000000
3.000000,0.000000,0.000000,6.000000,1.000000,3.000000,19.000000,2.000000,201.000000,2.000000,4.000000
3.000000,0.000000,0.000000,6.000000,1.000000,3.000000,19.000000,2.000000,201.000000,2.000000,4.000000
3.000000,0.000000,0.000000,6.000000,1.000000,3.000000,19.000000,2.000000,201.000000,2.000000,4.000000
3.000000,1.000000,0.000000,7.000000,1.000000,4.000000,18.000000,3.000000,210.000000,2.000000,4.000000
3.000000,1.000000,0.000000,7.000000,1.000000,4.000000,18.000000,3.000000,210.000000,2.000000,4.000000
3.000000,1.000000,0.000000,7.000000,1.000000,4.000000,18.000000,3.000000,210.000000,2.000000,4.000000
3.000000,1.000000,0.000000,7.000000,1.000000,4.000000,17.000000,3.000000,219.000000,2.000000,1.000000
3.000000,1.000000,0.000000,7.000000,1.000000,4.000000,17.000000,3.000000,219.000000,2.000000,1.000000
3.000000,1.000000,0.000000,7.000000,1.000000,4.000000,17.000000,3.000000,219.000000,2.000000,1.000000
2.000000,1.000000,-1.000000,7.000000,1.000000,3.000000,16.000000,4.000000,228.000000,2.000000,1.000000
2.000000,1.000000,-1.000000,7.000000,1.000000,3.000000,16.000000,4.000000,228.000000,2.000000,1.000000
2.000000,1.000000,-1.000000,7.000000,1.000000,3.000000,16.000000,4.000000,228.000000,2.000000,1.000000
1.000000,0.000000,-2.000000,6.000000,1.000000,1.000000,15.000000,5.000000,237.000000,2.000000,1.000000
1.000000,0.000000,-2.000000,6.000000,1.000000,1.000000,15.000000,5.000000,237.000000,2.000000,1.000000
1.000000,0.000000,-2.000000,6.000000,1.000000,1.000000,15.000000,5.000000,237.000000,2.000000,1.000000
5.000000,4.000000,-3.000000,6.000000,1.000000,9.000000,14.000000,4.000000,446.000000,1.000000,2.000000
5.000000,4.000000,-3.000000,6.000000,1.000000,9.000000,14.000000,4.000000,446.000000,1.000000,2.000000
5.000000,4.000000,-3.000000,6.000000,1.000000,9.000000,14.000000,4.000000,446.000000,1.000000,2.000000
5.000000,4.000000,-3.000000,4.000000,1.000000,7.000000,15.000000,4.000000,455.000000,1.000000,2.000000
5.000000,4.000000,-3.000000,4.000000,1.000000,7.000000,15.000000,4.000000,455.000000,1.000000,2.000000
5.000000,4.000000,-3.000000,4.000000,1.000000,7.000000,15.000000,4.000000,455.000000,1.000000,2.000000
6.000000,3.000000,-3.000000,3.000000,1.000000,6.000000,16.000000,3.000000,454.000000,1.000000,3.000000
6.000000,3.000000,-3.000000,3.000000,1.000000,6.000000,16.000000,3.000000,454.000000,1.000000,3.000000
6.000000,3.000000,-3.000000,3.000000,1.000000,6.000000,16.000000,3.000000,454.000000,1.000000,3.000000
7.000000,4.000000,-2.000000,2.000000,1.000000,4.000000,17.000000,3.000000,453.000000,1.000000,0.000000
7.000000,4.000000,-2.000000,2.000000,1.000000,4.000000,17.000000,3.000000,453.000000,1.000000,0.000000
7.000000,4.000000,-2.000000,2.000000,1.000000,4.000000,17.000000,3.000000,453.000000,1.000000,0.000000
6.000000,4.000000,-2.000000,2.000000,1.000000,4.000000,17.000000,3.000000,452.000000,1.000000,2.000000
6.000000,4.000000,-2.000000,2.000000,1.000000,4.000000,17.000000,3.000000,452.000000,1.000000,2.000000
6.000000,4.000000,-2.000000,2.000000,1.000000,4.000000,17.000000,3.000000,452.000000,1.000000,2.000000
5.000000,3.000000,-2.000000,0.000000,1.000000,2.000000,18.000000,3.000000,451.000000,1.000000,2.000000
5.000000,3.000000,-2.000000,0.000000,1.000000,2.000000,18.000000,3.000000,451.000000,1.000000,2.000000
5.000000,3.000000,-2.000000,0.000000,1.000000,2.000000,18.000000,3.000000,451.000000,1.000000,2.000000
4.000000,2.000000,-2.000000,-1.000000,1.000000,3.000000,19.000000,2.000000,450.000000,1.000000,3.000000
4.000000,2.000000,-2.000000,-1.000000,1.000000,3.000000,19.000000,2.000000,450.000000,1.000000,3.000000
4.000000,2.000000,-2.000000,-1.000000,1.000000,3.000000,19.000000,2.000000,450.000000,1.000000,3.000000
4.000000,2.000000,-1.000000,-1.000000,1.000000,2.000000,20.000000,3.000000,459.000000,1.000000,3.000000
4.000000,2.000000,-1.000000,-1.000000,1.000000,2.000000,20.000000,3.000000,459.000000,1.000000,3.000000
4.000000,2.000000,-1.000000,-1.000000,1.000000,2.000000,20.000000,3.000000,459.000000,1.000000,3.000000
5.000000,3.000000,0.000000,-2.000000,1.000000,2.000000,21.000000,4.000000,458.000000,1.000000,1.000000
5.000000,3.000000,0.000000,-2.000000,1.000000,2.000000,21.000000,4.000000,458.000000,1.000000,1.000000
5.000000,3.000000,0.000000,-2.000000,1.000000,2.000000,21.000000,4.000000,458.000000,1.000000,1.000000
4.000000,4.000000,-1.000000,-2.000000,1.000000,3.000000,20.000000,3.000000,457.000000,1.000000,1.000000
4.000000,4.000000,-1.000000,-2.000000,1.000000,3.000000,20.000000,3.000000,457.000000,1.000000,1.000000
4.000000,4.000000,-1.000000,-2.000000,1.000000,3.000000,20.000000,3.000000,457.000000,1.000000,1.000000
4.000000,4.000000,-2.000000,-3.000000,1.000000,5.000000,19.000000,2.000000,456.000000,1.000000,1.000000
4.000000,4.000000,-2.000000,-3.000000,1.000000,5.000000,19.000000,2.000000,456.000000,1.000000,1.000000
4.000000,4.000000,-2.000000,-3.000000,1.000000,5.000000,19.000000,2.000000,456.000000,1.000000,1.000000
4.000000,4.000000,-3.000000,-3.000000,1.000000,6.000000,18.000000,2.000000,465.000000,1.000000,1.000000
4.000000,4.000000,-3.000000,-3.000000,1.000000,6.000000,18.000000,2.000000,465.000000,1.000000,1.000000
4.000000,4.000000,-3.000000,-3.000000,1.000000,6.000000,18.000000,2.000000,465.000000,1.000000,1.000000
4.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,17.000000,2.000000,474.000000,1.000000,1.000000
4.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,17.000000,2.000000,474.000000,1.000000,1.000000
4.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,17.000000,2.000000,474.000000,1.000000,1.000000
4.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,16.000000,2.000000,483.000000,1.000000,0.000000
4.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,16.000000,2.000000,483.000000,1.000000,0.000000
4.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,16.000000,2.000000,483.000000,1.000000,0.000000
5.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,16.000000,2.000000,482.000000,1.000000,0.000000
5.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,16.000000,2.000000,482.000000,1.000000,0.000000
5.000000,4.000000,-4.000000,-4.000000,1.000000,8.000000,16.000000,2.000000,482.000000,1.000000,0.000000
6.000000,4.000000,-3.000000,-4.000000,1.000000,7.000000,16.000000,2.000000,481.000000,1.000000,2.000000
6.000000,4.000000,-3.000000,-4.000000,1.000000,7.000000,16.000000,2.000000,481.000000,1.000000,2.000000
6.000000,4.000000,-3.000000,-4.000000,1.000000,7.000000,16.000000,2.000000,481.000000,1.000000,2.000000
7.000000,3.000000,-3.000000,-5.000000,1.000000,8.000000,17.000000,1.000000,490.000000,1.000000,2.000000
7.000000,3.000000,-3.000000,-5.000000,1.000000,8.000000,17.000000,1.000000,490.000000,1.000000,2.000000
7.000000,3.000000,-3.000000,-5.000000,1.000000,8.000000,17.000000,1.000000,490.000000,1.000000,2.000000
7.000000,1.000000,-2.000000,-6.000000,1.000000,8.000000,18.000000,1.000000,499.000000,1.000000,2.000000
7.000000,1.000000,-2.000000,-6.000000,1.000000,8.000000,18.000000,1.000000,499.000000,1.000000,2.000000
7.000000,1.000000,-2.000000,-6.000000,1.000000,8.000000,18.000000,1.000000,499.000000,1.000000,2.000000
7.000000,-1.000000,-2.000000,-7.000000,1.000000,8.000000,19.000000,2.000000,508.000000,1.000000,2.000000
7.000000,-1.000000,-2.000000,-7.000000,1.000000,8.000000,19.000000,2.000000,508.000000,1.000000,2.000000
7.000000,-1.000000,-2.000000,-7.000000,1.000000,8.000000,19.000000,2.000000,508.000000,1.000000,2.000000
7.000000,-3.000000,-2.000000,-7.000000,1.000000,9.000000,20.000000,2.000000,517.000000,1.000000,1.000000
7.000000,-3.000000,-2.000000,-7.000000,1.000000,9.000000,20.000000,2.000000,517.000000,1.000000,1.000000
